EmployeeId,GenderCode,GenderName,Dateofbirth,Age,Level1Code,Level2Code,Level3Code,Level4Code,JobCategoryCode,UnionMember,UnionStatus,DateOfAppointment,DesignationCode,tenure,Salary,Overtime,A_ResignedDate,TravelModeCode,TravelMethodName,A_DateOfRetirement,Deleted,deleted_resign,GradeCode,EmploymentTypeCode,Category,AvgFinalScore,PromotionTypeName,PromotionTypeId,maxeffectdate,ResignationTypeId,ResignationTypeName,WorkingYears,NoOfCompaniesWorked,Average_LeavesPerMonth,ReportingPersonCode,ReportingDesignationCode,PromotionDate,MonthsinceLastpromotion2,OldDesignationCode,OldCategoryCode,OldGradeCode,latestpromotionday,allocated_leaves,usedleaves,leave_PercentagALL,AbsentiesmPercentage,AverageMonthlyWorkhrs,AvgOverTimeRate,avgyearlyhrsholidyhrsworked,HolidayworkingPercentage,avgyearlynoOfHolidaysworked,avgyearlywkndhrsworked,avgnofwkndsworked,weekendworkingPercentage,AvgShrtlveHrs,expectdwrkhrsR,expectdwrkhrsEX,sumofworkhrsRe,sumofworkhrsEx,Workinghrpercentage,sumwrhrsR,sumwrhrsE,noofweekendswrkd6E,noofweekendswrkd6R,wkendwrkpercntage,Noofweekendsworked6,sumwrholihre,sumwrholihrex,holidywrkpercentage6,noofholidaysworked6,sumOverTimeRate6monthsE,sumOverTimeRate6monthsR,overtimewrknpercntage,AbsentiesmPercentageE,AbsentiesmPercentageR,AbsenteeismPercntage6,allocatedleaves,usedleaves,LeavePercntagenew,exs,sre,sumofshrtlvehrs6
883CB856-278E-4ECD-BB46-1B09AECC7F76,2,Female,8/8/1995,28,NULL,7,1012,NULL,139,0,0,15/9/2016,9025,1,0,0,30/6/2018,2,Private Vehicle ,1/1/1901,1,0,0,101,PROB,0,NULL,NULL,30/6/2018,1,Termination,0,1,3.083333333,17104,8986,NULL,NULL,NULL,NULL,NULL,NULL,47.5,13.5,28.42105263,39.5,49.51,0,NULL,0,NULL,NULL,NULL,0,NULL,171,NULL,45.20999956,NULL,26.43859623,NULL,NULL,NULL,NULL,26.43859623,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,15.78947368,15.78947368,47.5,13.5,28.42105263,NULL,NULL,NULL
EF4D4E6B-86A3-4D1B-B9FC-1B5B32AB4149,2,Female,12/10/1993,30,NULL,9,NULL,NULL,134,0,0,1/7/2022,9076,0,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,94,CON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,17426,9120,NULL,NULL,NULL,NULL,NULL,NULL,26,4,15.38461538,7.096774194,154.49,0,10.17000008,80,2,0,2,3.636363636,NULL,NULL,972,NULL,900.4900017,92.64300429,NULL,0,1,NULL,0,1,NULL,20.34000015,2.092592608,3,0,NULL,0,5.555555556,NULL,5.555555556,26,4,15.38461538,NULL,NULL,NULL
8D498FBA-B442-4021-94D7-1B8F1FDFB1EB,1,Male,3/3/1995,28,NULL,6,1009,41,133,0,0,1/9/2020,9074,2,0,0,1/1/1901,2,Private Vehicle ,3/3/2055,0,NULL,0,54,PER,94.4,Performance,1,NULL,NULL,NULL,0,2,2.666666667,17327,9126,2/5/2022,9,9045,134,0,2/5/2022,75,28,37.33333333,22.88557214,347.47,0,0,7.142857143,1,0,3,2.845528455,NULL,NULL,963,NULL,965.0499982,100.2128762,NULL,0,2,NULL,0,2,NULL,0,0,1,0,NULL,0,6.542056075,NULL,6.542056075,75,28,37.33333333,NULL,NULL,NULL
9BC73059-85F6-4D25-8353-1C5DBF800B96,2,Female,5/9/2022,31,NULL,11,NULL,NULL,140,0,0,3/10/2022,9143,0,0,0,1/1/1901,0,NULL,1/1/1901,0,NULL,0,94,CON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17310,9039,NULL,NULL,NULL,NULL,NULL,NULL,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,0,0,NULL,NULL,NULL
9699BD76-2E7F-4666-880C-1C85746DD20F,1,Male,8/2/1992,31,NULL,6,1006,34,133,0,0,15/3/2016,9049,3,0,0,31/1/2020,0,NULL,8/2/2052,1,0,0,54,PER,26.666666,Performance,1,1/3/2020,2,Voluntary Resignation ,1,1,6.541666667,17201,9043,1/11/2018,14,9023,134,0,1/11/2018,116,69,59.48275862,49.34210526,138.55,0,13.65999985,4.87804878,2,8.895000219,3,2.097902098,NULL,747,NULL,105.6699993,NULL,14.14591691,5.570000172,NULL,NULL,2,14.14591691,2,9.359999657,NULL,0.01253012,1,NULL,0,0,NULL,60.24096386,60.24096386,116,69,59.48275862,NULL,NULL,NULL
4D94409A-858F-4F42-A244-1D5687C086B0,1,Male,18/6/1993,30,NULL,6,1004,NULL,134,0,0,4/8/2020,9033,0,0,0,5/2/2021,0,NULL,18/6/2053,1,0,0,54,PER,NULL,NULL,NULL,28/2/2021,2,Voluntary Resignation ,NULL,NULL,2,17241,9009,NULL,NULL,NULL,NULL,NULL,NULL,25,2,8,37.68844221,90.11,0,NULL,0,NULL,NULL,NULL,0,NULL,927,NULL,696.9600043,NULL,75.18446649,NULL,NULL,NULL,NULL,75.18446649,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,11.65048544,11.65048544,25,2,8,NULL,NULL,NULL
A8129725-1ED6-40A2-976E-1D78F8382E7A,2,Female,1/1/1978,45,NULL,6,1002,NULL,132,0,0,10/5/2022,9159,0,0,0,1/1/1901,1,Air Plain,9/5/2077,0,NULL,0,47,PROB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,17,1,5.882352941,5.208333333,167.91,0,9.920000076,20,1,NULL,NULL,0,NULL,NULL,963,NULL,1006.359997,104.5025957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,5.607476636,NULL,5.607476636,17,1,5.882352941,NULL,NULL,NULL
37FB33C6-0A0F-4187-8E84-1F7A1377A4A8,1,Male,29/4/1974,49,NULL,8,NULL,NULL,129,0,0,20/9/1995,8956,27,0,0,1/1/1901,27,NULL,29/4/2034,0,NULL,0,54,PER,0,NULL,NULL,NULL,NULL,NULL,-94,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,436,0,0,29.91452991,466.4,0,6.368000126,10.57692308,2,15.33999989,9,8.736349454,NULL,NULL,963,NULL,739.2699991,76.76739347,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,3.738317757,NULL,3.738317757,436,0,0,NULL,NULL,NULL
49E61C65-A3D2-42FD-B823-20BD27D6D338,2,Female,10/9/1992,31,NULL,7,1012,NULL,140,0,0,16/12/2019,9132,3,0,0,1/1/1901,1,Air Plain,10/9/2047,0,NULL,0,54,PER,64,Performance,1,NULL,NULL,NULL,NULL,NULL,14.0625,17127,8986,3/5/2021,21,9055,134,0,3/5/2021,188,109,57.9787234,81.1827957,64.61,0,NULL,0,NULL,0,2,0.655737705,NULL,NULL,954,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,100,NULL,100,188,109,57.9787234,NULL,NULL,NULL
27E6C9B2-3ED5-47A9-8C9E-210DCC59CD4D,1,Male,1/4/1993,30,NULL,6,1006,NULL,134,0,0,10/12/2018,9023,0,0,0,1/3/2019,0,NULL,1/4/2053,1,0,0,47,PROB,NULL,NULL,NULL,1/3/2019,2,Voluntary Resignation ,NULL,NULL,1,17107,9024,NULL,NULL,NULL,NULL,NULL,NULL,2,1,50,54.54545455,10.07,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,50,NULL,NULL,NULL
B78D9F91-38AF-4E10-A85F-210E6FF7DFF5,1,Male,5/8/1994,29,NULL,6,1009,43,134,0,0,1/10/2021,9053,1,0,0,1/1/1901,2,Private Vehicle ,5/8/2054,0,NULL,0,54,PER,72.8,NULL,NULL,NULL,NULL,NULL,1,1,1.4,17218,9129,NULL,NULL,NULL,NULL,NULL,NULL,50,6,12,5.974842767,256.68,0,27.13333289,42.85714286,3,8.034999847,3,5.34351145,NULL,NULL,774,NULL,808.3900043,104.443153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14.10999966,1.822997372,1,0,NULL,0,3.488372093,NULL,3.488372093,50,6,12,NULL,NULL,NULL
F1B93305-4C5D-4D45-AA5C-217E1EA69EA7,2,Female,20/3/1995,28,NULL,6,1006,37,140,0,0,1/9/2022,9017,0,0,0,1/1/1901,0,NULL,12/7/2077,0,NULL,0,47,PROB,NULL,NULL,NULL,NULL,NULL,NULL,1,3,1,17435,9123,NULL,NULL,NULL,NULL,NULL,NULL,9,5,55.55555556,28.31858407,101.75,0,9.260000229,14.28571429,1,NULL,NULL,0,NULL,NULL,756,NULL,448.2700009,59.29497367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.260000229,1.224867755,1,0,NULL,0,35.71428571,NULL,35.71428571,9,5,55.55555556,NULL,NULL,NULL
B2BB92B7-6A59-4983-86B9-21E2A5868408,2,Female,8/5/1993,30,NULL,6,1006,34,139,0,0,1/7/2016,9000,0,0,0,31/5/2017,0,NULL,8/5/2048,1,0,0,97,PROB,0,NULL,NULL,30/6/2017,2,Voluntary Resignation ,NULL,NULL,4.333333333,17107,9024,NULL,NULL,NULL,NULL,NULL,NULL,10,12,120,72.51908397,30.9,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,12,120,NULL,NULL,NULL
C0AD43B0-ADF9-4437-A901-220089C9174C,1,Male,7/12/1985,38,NULL,6,1006,34,134,0,0,1/4/2017,9049,5,0,0,1/1/1901,2,Private Vehicle ,7/12/2045,0,NULL,0,54,PER,55,Performance,1,NULL,NULL,NULL,NULL,NULL,8.75,17134,9086,1/12/2020,26,9023,134,0,1/12/2020,217,113,52.07373272,11.35734072,961.98,0,32.32666671,25.55555556,3,15.79333321,4,4.273504274,NULL,NULL,963,NULL,939.2500017,97.53374888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.22000027,2.099688501,3,0,NULL,0,10.28037383,NULL,10.28037383,217,113,52.07373272,NULL,NULL,NULL
CA511A8A-3C46-4362-9DE3-22366FB1F248,1,Male,20/3/1985,38,NULL,7,1012,NULL,133,0,0,7/9/2011,9009,7,0,0,5/4/2019,0,NULL,20/3/2040,1,0,0,54,PER,0,Performance,1,5/4/2019,2,Voluntary Resignation ,NULL,NULL,3.958333333,17127,8986,1/10/2016,30,0,0,0,1/10/2016,266,38,14.28571429,32.879046,114.02,0,13.57000017,10,3,8.130000114,6,5.882352941,NULL,558,NULL,101.6999999,NULL,18.22580643,7.260000229,NULL,NULL,1,18.22580643,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,19.35483871,19.35483871,266,38,14.28571429,NULL,NULL,NULL
48223641-28B2-4674-9479-226EA9CC57A8,2,Female,17/11/1995,28,NULL,6,1004,NULL,134,0,0,2/4/2021,9073,1,0,0,19/10/2022,0,NULL,6/4/2076,1,0,0,54,PER,89.09,Performance,1,19/11/2022,2,Voluntary Resignation ,0,1,2.375,17175,9090,2/5/2022,5,8976,134,0,2/5/2022,34,18,52.94117647,9.066666667,199.4,0,8.56000042,4.347826087,1,0,2,1.282051282,NULL,1278,729,900.6999967,481.5799998,70.47730803,NULL,NULL,NULL,NULL,70.47730803,NULL,8.56000042,NULL,0.006697966,1,0,0,0,18.51851852,14.08450704,14.08450704,34,18,52.94117647,NULL,NULL,NULL
B13DD8D0-5B8D-44F4-A2D4-22DB77154294,2,Female,27/8/1991,32,NULL,7,NULL,NULL,131,0,0,2/5/2022,9016,0,0,0,1/1/1901,3,NULL,3/5/2077,0,NULL,0,54,PER,NULL,NULL,NULL,NULL,NULL,NULL,8,2,1.2,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,32,6,18.75,1.52284264,219.36,0,6.150000095,9.090909091,1,24.68999983,4,11.39240506,NULL,NULL,963,NULL,1146.440003,119.0488061,NULL,15.42000011,5,NULL,1.601246117,5,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,32,6,18.75,NULL,NULL,NULL
9FF801C3-EAB9-4823-A70F-22FD172FCFCD,2,Female,7/8/1999,24,NULL,6,1006,37,139,0,0,18/11/2019,9022,1,0,0,1/7/2021,2,Private Vehicle ,7/8/2054,1,0,0,101,PROB,NULL,NULL,NULL,30/7/2021,1,Termination,NULL,NULL,3.625,17237,9023,NULL,NULL,NULL,NULL,NULL,NULL,34,11,32.35294118,7.988980716,205.96,0,NULL,0,NULL,5.11499989,1,2.013422819,NULL,1251,NULL,977.2099977,NULL,78.11430837,8.199999809,NULL,NULL,1,78.11430837,1,NULL,NULL,NULL,NULL,NULL,0,0,NULL,10.79136691,10.79136691,34,11,32.35294118,NULL,NULL,NULL
B2C3F67A-9687-43AE-B3A7-239A7CE1D6D8,1,Male,15/10/1983,40,NULL,7,1012,NULL,134,0,0,1/2/2016,9018,0,0,0,25/11/2016,0,NULL,15/10/2043,1,0,0,47,PROB,NULL,NULL,NULL,9/12/2016,2,Voluntary Resignation ,NULL,NULL,0.5,17104,8991,NULL,NULL,NULL,NULL,NULL,NULL,38,0.5,1.315789474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38,0.5,1.315789474,NULL,NULL,NULL
F3CB49F1-0D8A-4A58-9415-23EC317DA74A,1,Male,15/2/1983,40,NULL,6,1006,36,132,0,0,4/2/2006,9086,17,0,0,1/1/1901,1,Air Plain,15/2/2043,0,NULL,0,54,PER,27,Performance,1,NULL,NULL,NULL,NULL,NULL,12.5,17099,9065,1/6/2021,20,8974,133,0,1/6/2021,506,170,33.59683794,24.50103235,725.62,0,40.88000043,23.33333333,7,21.55166682,3,3.747870528,NULL,NULL,963,NULL,869.0100012,90.23987551,NULL,0,1,NULL,0,1,NULL,11.07999992,1.150571124,2,0,NULL,0,14.95327103,NULL,14.95327103,506,170,33.59683794,NULL,NULL,NULL
F37D3CC8-622D-4502-8AF2-2401DED8B917,2,Female,10/10/1991,32,NULL,6,1005,NULL,134,0,0,19/2/2014,8946,-113,0,0,1/1/1901,22,NULL,10/10/2046,1,0,0,54,PER,NULL,NULL,NULL,2/3/2017,2,Voluntary Resignation ,NULL,NULL,3.5625,17137,8977,NULL,NULL,NULL,NULL,NULL,NULL,105,33.5,31.9047619,100,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,105,33.5,31.9047619,NULL,NULL,NULL
D7152226-CC4C-4722-9EC6-25361BE62438,1,Male,8/5/1987,36,NULL,7,1012,NULL,134,0,0,1/1/2020,8973,3,0,0,1/1/1901,2,Private Vehicle ,8/5/2047,0,NULL,0,54,PER,64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.666666667,17127,8986,NULL,NULL,NULL,NULL,NULL,NULL,97,30.5,31.44329897,53.39425587,298.61,0,12.13999987,3.703703704,1,NULL,NULL,0,NULL,4158,963,1877.600003,999.210001,103.7601247,NULL,NULL,NULL,NULL,NULL,NULL,14.22999954,NULL,NULL,NULL,0,0,0,21.4953271,67.31601732,21.4953271,97,30.5,31.44329897,NULL,NULL,NULL
7814FCAA-74F3-4BD9-9F4C-255DC615368E,1,Male,11/3/1978,45,NULL,8,NULL,NULL,130,0,0,20/9/1995,8957,27,0,0,1/1/1901,0,NULL,11/3/2038,0,NULL,0,54,PER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,213,0,0,100,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,513,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,0,100,NULL,100,213,0,0,NULL,NULL,NULL
D4D60C35-D5C1-460C-84CE-259DAB243364,1,Male,28/10/1996,27,NULL,11,NULL,NULL,140,0,0,2/4/2018,9150,4,300,0,1/1/1901,0,NULL,1/1/1901,0,NULL,1,54,PER,58.666666,NULL,NULL,NULL,NULL,NULL,2,5,NULL,17098,8956,NULL,NULL,NULL,NULL,NULL,NULL,163,0,0,0.783289817,164.91,0,NULL,0,NULL,62.24599943,15,100,NULL,NULL,72,NULL,7.239999771,10.05555524,NULL,7.239999771,2,NULL,10.05555524,2,NULL,NULL,NULL,NULL,0,NULL,0,0,NULL,0,163,0,0,NULL,NULL,NULL
44AF23DC-4534-4036-8F12-26F3175E766C,1,Male,12/6/1991,32,NULL,6,1006,NULL,134,0,0,20/6/2016,8935,0,0,0,31/7/2016,0,NULL,12/6/2051,1,0,0,47,PROB,NULL,NULL,NULL,31/7/2016,2,Voluntary Resignation ,NULL,NULL,NULL,17137,8977,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,0,NULL,NULL,NULL
708314ED-E8B4-4AF2-BFC6-28DBCB50B3B1,1,Male,25/10/1991,32,NULL,6,1006,34,134,0,0,1/3/2017,9023,1,0,0,7/11/2018,2,Private Vehicle ,25/10/2051,1,0,0,103,PROB,28,NULL,NULL,7/12/2018,2,Voluntary Resignation ,NULL,NULL,1.5,17134,8974,NULL,NULL,NULL,NULL,NULL,NULL,38,7.5,19.73684211,32.63888889,136,0,NULL,0,NULL,0,1,1.117318436,NULL,1206,NULL,616.0099977,NULL,51.07877261,NULL,NULL,NULL,NULL,51.07877261,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,18.65671642,18.65671642,38,7.5,19.73684211,NULL,NULL,NULL
B9C1A3A9-B0FD-4E06-BE40-299F9F485BDD,2,Female,13/10/1997,26,NULL,6,1006,NULL,134,0,0,1/4/2022,9053,0,0,0,1/1/1901,2,Private Vehicle ,1/4/2082,0,NULL,0,103,PROB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.928571429,17365,9082,NULL,NULL,NULL,NULL,NULL,NULL,20,17.5,87.5,10.23255814,175.73,0,31.72000004,71.42857143,5,27.28000011,4,10.11235955,NULL,NULL,954,NULL,1015.320008,106.4276738,NULL,54.51000023,6,NULL,5.713836502,6,NULL,26.33000088,2.759958163,5,0,NULL,0,10.37735849,NULL,10.37735849,20,17.5,87.5,NULL,NULL,NULL
C6694839-E4FA-439A-A99D-29B4FE375038,1,Male,17/8/1997,26,NULL,6,1002,NULL,140,0,0,15/11/2021,9154,1,0,0,1/1/1901,0,NULL,5/10/2081,0,NULL,0,97,PROB,NULL,Performance,1,NULL,NULL,NULL,NULL,NULL,2,17371,9050,15/5/2022,9,9110,139,0,15/5/2022,31,6,19.35483871,4.516129032,242.67,0,9.953333219,30,2,61.40499986,14,23.2,NULL,NULL,963,NULL,1002.760003,104.1287646,NULL,11.28999996,4,NULL,1.172377982,4,NULL,13.18999958,1.369678046,1,0,NULL,0,1.869158879,NULL,1.869158879,31,6,19.35483871,NULL,NULL,NULL
C5B5B2BC-D436-4612-A9F3-2A926FBAE2CE,1,Male,23/7/1983,40,NULL,6,1004,NULL,131,0,0,7/1/2013,9088,10,0,0,1/1/1901,2,Private Vehicle ,23/7/2043,0,NULL,0,54,PER,31,Performance,1,NULL,NULL,NULL,0,1,9.791666667,17127,8986,1/6/2021,20,8977,133,0,1/6/2021,303,117,38.61386139,31.66552433,711.06,0,6.195000172,4.301075269,2,4.026666727,3,1.535836177,NULL,NULL,963,NULL,797.3000059,82.79335472,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,1,0,NULL,0,10.28037383,NULL,10.28037383,303,117,38.61386139,NULL,NULL,NULL
0C1D5925-A38E-41D1-B1E5-2B13911A56F4,2,Female,17/1/1993,30,NULL,7,1012,NULL,134,0,0,1/2/2016,8970,0,0,0,13/11/2016,0,NULL,17/1/2048,1,0,0,54,PER,NULL,NULL,NULL,13/12/2016,2,Voluntary Resignation ,NULL,NULL,1.833333333,17127,8986,NULL,NULL,NULL,NULL,NULL,NULL,70,4.5,6.428571429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,4.5,6.428571429,NULL,NULL,NULL
3051D637-1205-4C03-81B4-2B531AEFED83,1,Male,25/9/1983,40,NULL,9,NULL,NULL,132,0,0,1/9/2006,9061,16,0,0,1/1/1901,0,NULL,25/9/2043,0,NULL,1,54,PER,51.443333,Performance,1,NULL,NULL,NULL,-105,1,6.458333333,17099,9065,20/1/2021,25,8999,131,1,20/1/2021,519.5,43.5,8.373435996,43.6222692,86.69,0,0.874000001,19.76744186,3,3.589999954,2,2.782608696,NULL,NULL,882,NULL,23.68000035,2.684807296,NULL,0,1,NULL,0,1,NULL,3.269999981,0.370748297,1,0,NULL,0,56.12244898,NULL,56.12244898,519.5,43.5,8.373435996,NULL,NULL,NULL
7D89786B-02E6-465E-B92F-2C5D9F4D9D47,1,Male,21/2/1990,33,NULL,6,1006,NULL,132,0,0,1/1/2019,9017,1,0,0,3/2/2020,0,NULL,21/2/2050,1,0,0,54,PER,NULL,NULL,NULL,31/3/2020,2,Voluntary Resignation ,4,1,3.8,17348,8944,NULL,NULL,NULL,NULL,NULL,NULL,45,23.5,52.22222222,56.4,32.21,0,NULL,0,NULL,0.219999999,1,1.020408163,NULL,1494,NULL,362.4400029,NULL,24.25970568,0.439999998,NULL,NULL,2,24.25970568,2,NULL,NULL,NULL,NULL,NULL,0,0,NULL,31.3253012,31.3253012,78,39,50,NULL,NULL,NULL
6B1290E5-6AC9-4D12-916D-2C72ABB13634,1,Male,24/10/1986,37,NULL,6,1006,34,133,0,0,23/8/2010,9051,9,0,0,25/1/2020,0,NULL,24/10/2041,1,0,0,54,PER,0,NULL,NULL,29/2/2020,2,Voluntary Resignation ,NULL,NULL,2.6875,17134,8974,NULL,NULL,NULL,NULL,NULL,NULL,323,21.5,6.656346749,67.23684211,73.24,0,0,8.333333333,1,5.604999982,2,2.807017544,NULL,981,NULL,138.21,NULL,14.08868501,NULL,NULL,NULL,NULL,14.08868501,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,55.04587156,55.04587156,323,21.5,6.656346749,NULL,NULL,NULL
D3C562B7-032C-4F98-9BE5-2CE8E0538510,2,Female,28/7/1984,39,NULL,6,1005,NULL,134,0,0,2/2/2015,8970,1,0,0,31/5/2016,0,NULL,28/7/2037,1,0,0,54,PER,NULL,NULL,NULL,31/5/2016,2,Voluntary Resignation ,NULL,NULL,4,17137,8977,NULL,NULL,NULL,NULL,NULL,NULL,35,8,22.85714286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35,8,22.85714286,NULL,NULL,NULL
E6B4B54E-E80F-4249-8E2E-3052DD1114AA,2,Female,26/10/1994,29,NULL,6,1002,NULL,134,0,0,1/3/2017,9030,-116,0,0,1/1/1901,0,NULL,26/10/2049,1,0,0,47,PROB,NULL,NULL,NULL,1/3/2017,2,Voluntary Resignation ,NULL,NULL,NULL,17188,9012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,100,0,0,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226B6475-F970-4A03-8A99-30BD41BC5180,1,Male,21/5/1993,30,NULL,6,NULL,NULL,140,0,0,10/8/2020,9032,2,0,0,20/12/2022,2,Private Vehicle ,21/5/2053,1,0,0,54,PER,100,Performance,1,20/1/2023,2,Voluntary Resignation ,0,1,4.666666667,17300,9134,2/5/2022,7,8973,134,0,2/5/2022,81,32,39.50617284,71.61936561,45.6,0,0,2.5,1,14.04500008,2,2.032520325,NULL,1098,918,0.049999999,0.039999999,0.004553734,NULL,NULL,NULL,NULL,0.004553734,NULL,NULL,NULL,NULL,NULL,0,0,0,96.07843137,95.90163934,95.90163934,81,32,39.50617284,NULL,NULL,NULL
386FFC1B-92C3-470B-A79B-341651A33619,1,Male,28/9/1976,47,NULL,6,1006,37,132,0,0,1/2/2020,9085,1,0,0,3/11/2021,1,Air Plain,28/9/2036,1,0,0,54,PER,56.53,NULL,NULL,1/12/2021,2,Voluntary Resignation ,NULL,NULL,3.636363636,17348,8944,NULL,NULL,NULL,NULL,NULL,NULL,58,36.5,62.93103448,18.87201735,170.77,0,NULL,0,NULL,NULL,NULL,0,NULL,1251,NULL,967.8000011,NULL,77.3621104,NULL,NULL,NULL,NULL,77.3621104,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,23.74100719,23.74100719,58,36.5,62.93103448,NULL,NULL,NULL
E4519BF5-1EE5-4E32-BFDC-36F0DAD89524,2,Female,5/7/1984,39,NULL,7,1010,NULL,133,0,0,1/4/2015,8961,1,0,0,30/10/2016,22,NULL,5/7/2034,1,0,0,54,PER,NULL,NULL,NULL,30/11/2016,2,Voluntary Resignation ,1,3,1,17186,8943,NULL,NULL,NULL,NULL,NULL,NULL,66,2,3.03030303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,2,3.03030303,NULL,NULL,NULL
8F23BA2B-E4A1-4FFF-9D41-375BD40E9522,1,Male,1/8/1995,28,NULL,7,1011,NULL,134,0,0,20/4/2021,9033,0,0,0,26/1/2022,0,NULL,27/4/2081,1,0,0,103,PROB,NULL,NULL,NULL,26/2/2022,2,Voluntary Resignation ,NULL,NULL,1.5,17127,8986,NULL,NULL,NULL,NULL,NULL,NULL,19,2,10.52631579,14.09090909,106.78,0,0,12.5,2,NULL,NULL,0,NULL,954,NULL,626.2699995,NULL,65.64675047,NULL,NULL,NULL,NULL,65.64675047,NULL,0,NULL,0,2,NULL,0,0,NULL,2.830188679,2.830188679,19,2,10.52631579,NULL,NULL,NULL
